Machine ,"Reason
Remarks",Date Label,"Attended
By","Duration
Log >> Close/Now",Production or Process Defect?
41,0,3,23,8,0
26,0,3,24,12,0
9,3,3,4,23,1
2,0,3,14,15,0
19,1,0,25,31,0
34,2,0,8,25,1
24,1,0,8,9,0
28,0,0,8,11,0
19,1,0,25,29,0
15,0,0,25,20,0
19,0,0,25,24,0
64,1,1,18,9,0
1,1,1,16,11,0
61,0,1,18,4,0
27,4,1,8,27,1
64,0,1,18,22,0
28,1,1,8,9,0
23,2,1,16,23,1
50,3,1,10,4,1
15,4,1,25,11,1
10,4,2,14,11,1
11,0,2,4,21,0
42,3,2,18,12,1
55,1,2,20,12,0
34,2,2,19,21,1
7,1,2,14,17,0
67,1,2,20,36,0
45,1,2,18,9,0
44,1,2,18,10,0
0,1,2,14,22,0
33,0,2,19,34,0
42,0,2,18,3,0
45,1,2,12,7,0
23,2,2,4,56,1
49,0,2,12,7,0
55,1,2,18,11,0
42,3,2,18,18,1
20,1,2,4,15,0
49,4,2,12,18,1
19,3,2,4,8,1
19,0,2,4,21,0
15,1,2,14,13,0
55,0,2,19,31,0
47,0,2,18,6,0
53,3,2,14,6,1
12,4,3,4,14,1
24,0,3,12,25,0
55,0,3,12,9,0
17,3,3,14,7,1
19,1,3,4,23,0
58,4,3,12,3,1
26,0,3,19,5,0
58,2,3,12,34,1
7,0,3,4,14,0
23,0,3,4,33,0
40,1,3,12,59,0
10,1,3,14,27,0
11,3,3,14,44,1
23,0,3,4,31,0
69,0,0,15,11,0
69,1,0,11,5,0
42,3,0,21,6,1
13,4,0,22,5,1
39,4,0,21,3,1
30,0,0,11,11,0
2,0,0,22,18,0
38,2,0,21,7,1
60,4,0,15,4,1
38,0,0,21,3,0
43,0,0,15,41,0
8,4,1,9,11,1
42,3,1,9,6,1
38,3,1,21,20,1
7,0,1,9,2,0
21,0,1,22,15,0
0,3,1,9,2,1
65,1,1,15,18,0
69,0,2,15,17,0
0,1,2,16,18,0
62,0,2,18,7,0
2,4,2,25,5,1
29,0,2,8,32,0
14,3,2,25,25,1
0,3,2,25,13,1
8,0,2,16,21,0
61,0,2,18,12,0
24,4,2,8,7,1
10,4,3,16,19,1
24,1,3,8,6,0
55,1,3,10,14,0
21,0,3,25,12,0
13,4,3,25,17,1
53,1,3,10,19,0
24,4,3,8,10,1
19,4,3,25,47,1
63,1,3,18,51,0
7,1,3,16,20,0
19,0,3,25,49,0
29,4,3,8,4,1
32,0,0,21,9,0
68,1,0,15,22,0
54,1,0,11,34,0
32,1,0,9,19,0
11,2,0,9,8,1
41,1,0,21,14,0
12,3,0,22,19,1
62,1,0,15,7,0
7,1,0,22,15,0
54,1,0,11,12,0
41,3,1,21,8,1
55,2,1,11,8,1
68,0,1,15,9,0
63,2,1,15,12,1
61,2,1,15,14,1
15,0,1,22,27,0
41,2,1,21,4,1
69,3,2,14,33,1
67,0,2,14,8,0
24,0,2,8,3,0
24,0,3,8,3,0
69,1,3,14,8,0
37,0,3,8,8,0
39,2,3,8,6,1
20,4,3,25,16,1
10,1,3,8,14,0
50,0,3,10,43,0
28,2,3,8,5,1
61,3,3,14,12,1
62,1,3,14,24,0
63,1,3,14,25,0
25,1,3,8,19,0
22,4,3,25,18,1
49,0,0,11,24,0
38,2,0,21,4,1
14,2,0,22,21,1
68,1,0,15,14,0
26,2,0,21,7,1
19,2,0,22,18,1
35,1,0,21,15,0
55,1,0,11,5,0
61,3,0,15,5,1
44,0,0,21,5,0
14,3,0,15,32,1
64,1,0,15,2,0
38,3,1,21,12,1
12,3,1,22,21,1
37,3,1,21,37,1
58,1,1,15,15,0
55,1,1,11,29,0
60,3,1,15,15,1
59,0,1,15,8,0
13,4,2,25,18,1
56,4,2,10,23,1
14,0,2,25,5,0
61,0,2,18,21,0
23,2,2,18,42,1
28,2,2,10,31,1
36,1,2,10,25,0
27,0,2,10,10,0
21,0,2,2,4,0
26,4,3,10,2,1
63,1,3,10,7,0
46,0,3,10,45,0
63,1,3,18,13,0
42,0,3,18,41,0
57,1,3,10,8,0
7,1,0,25,11,0
34,1,0,25,12,0
53,4,0,12,21,1
63,1,0,20,52,0
16,1,0,4,15,0
23,1,0,24,19,0
60,1,0,12,9,0
35,2,0,19,6,1
46,3,0,19,11,1
0,1,0,24,13,0
6,4,0,4,12,1
22,0,0,4,10,0
30,0,0,19,26,0
8,1,0,24,21,0
54,0,0,20,4,0
0,1,0,24,10,0
46,2,0,24,5,1
0,1,0,24,8,0
45,1,0,12,15,0
41,1,0,23,19,0
44,0,1,23,10,0
27,0,1,19,7,0
55,4,1,12,15,1
0,1,1,24,26,0
19,3,1,24,3,1
15,3,1,23,25,1
42,3,1,24,18,1
60,0,1,20,7,0
3,0,1,19,22,0
22,1,1,24,16,0
19,3,1,23,10,1
50,1,1,23,2,0
60,0,1,12,7,0
13,1,1,4,12,0
61,3,1,12,28,1
45,1,1,4,16,0
37,4,1,23,7,1
21,1,1,4,14,0
22,2,1,4,21,1
62,1,2,20,18,0
50,3,2,18,2,1
15,1,2,25,23,0
0,1,2,25,8,0
33,1,2,8,9,0
56,0,2,10,4,0
15,1,3,25,23,0
59,4,3,10,4,1
24,0,3,8,31,0
69,0,3,10,11,0
25,4,3,8,10,1
36,0,3,7,7,0
11,0,3,25,4,0
56,0,3,10,15,0
23,0,3,25,13,0
15,1,0,4,16,0
0,1,0,4,50,0
58,3,0,12,11,1
23,1,0,14,26,0
13,1,0,4,35,0
63,1,0,20,29,0
41,0,0,23,9,0
55,1,0,12,4,0
47,0,0,12,14,0
37,0,0,12,13,0
30,3,1,23,14,1
61,0,1,23,31,0
4,1,1,14,23,0
30,3,1,19,10,1
24,4,1,4,7,1
23,4,1,4,31,1
30,3,1,19,16,1
69,2,1,20,17,1
18,1,1,19,24,0
55,1,1,12,7,0
19,2,1,4,51,1
56,3,1,12,2,1
61,0,2,20,11,0
63,1,2,18,8,0
62,0,2,18,3,0
17,1,2,22,12,0
61,0,2,18,3,0
56,0,2,18,11,0
60,1,2,11,3,0
25,0,2,21,15,0
7,1,2,22,8,0
1,3,2,22,6,1
61,4,2,18,8,1
38,0,2,18,11,0
63,1,3,18,2,0
5,4,3,5,3,1
54,1,3,11,1,0
15,4,3,22,26,1
41,0,3,21,4,0
24,4,3,21,3,1
65,3,3,21,4,1
22,0,3,11,10,0
65,0,3,5,3,0
69,1,0,11,20,0
60,4,0,20,22,1
27,1,0,4,12,0
28,0,0,19,23,0
57,0,0,12,11,0
19,1,0,4,31,0
54,1,0,12,18,0
57,1,0,12,24,0
15,0,0,4,12,0
54,3,0,12,3,1
12,3,0,4,8,1
49,4,0,12,3,1
56,1,0,12,10,0
23,0,0,4,16,0
23,0,0,23,6,0
24,4,1,12,4,1
67,1,1,12,21,0
23,1,1,4,19,0
12,4,1,4,17,1
41,1,1,23,3,0
23,2,1,4,16,1
3,0,1,14,5,0
61,0,1,20,26,0
4,0,2,14,8,0
14,0,2,22,33,0
2,0,2,22,19,0
29,4,2,21,44,1
65,0,2,15,5,0
6,1,2,11,12,0
68,1,3,15,12,0
65,0,3,15,6,0
68,0,3,15,4,0
65,0,3,15,9,0
65,0,3,15,19,0
11,3,3,22,40,1
5,0,3,5,17,0
63,0,0,15,4,0
3,0,0,12,30,0
29,4,0,8,13,1
38,1,0,8,44,0
7,1,0,12,36,0
38,0,0,8,5,0
6,1,0,14,8,0
23,0,0,12,10,0
30,0,0,12,8,0
37,0,0,12,14,0
18,0,0,12,22,0
45,4,0,8,20,1
20,1,0,14,7,0
33,1,0,8,9,0
34,3,0,8,10,1
37,0,0,8,35,0
16,4,0,12,48,1
37,2,1,8,19,1
45,1,1,8,14,0
22,0,1,12,20,0
62,0,1,2,19,0
45,1,1,8,18,0
37,1,1,8,15,0
51,0,1,2,11,0
28,1,1,8,24,0
21,0,1,12,30,0
11,1,1,14,59,0
63,0,2,2,8,0
61,0,2,15,7,0
15,1,2,5,11,0
62,0,2,15,4,0
43,1,2,0,15,0
2,0,2,11,7,0
5,0,2,22,36,0
57,0,3,11,8,0
65,3,3,11,7,1
58,0,3,11,9,0
64,0,0,11,11,0
24,4,0,8,15,1
5,0,0,25,33,0
56,1,0,18,4,0
20,4,0,25,10,1
20,1,0,25,12,0
13,3,0,25,34,1
24,4,0,8,4,1
64,1,0,18,10,0
5,1,0,25,17,0
50,0,0,10,6,0
12,4,1,25,8,1
53,0,1,10,56,0
5,1,1,25,44,0
31,0,1,8,3,0
63,0,1,18,3,0
40,4,2,7,10,1
45,0,2,23,7,0
20,4,2,4,16,1
21,1,2,14,22,0
47,0,2,22,17,0
32,0,2,19,6,0
37,2,2,23,5,1
18,4,2,4,12,1
34,0,2,19,14,0
20,4,2,4,8,1
31,0,2,19,6,0
45,0,2,12,6,0
15,0,2,4,10,0
24,1,2,19,13,0
61,0,2,20,16,0
15,0,2,12,23,0
19,1,2,12,37,0
53,4,3,12,11,1
45,0,3,12,13,0
6,1,3,14,25,0
44,0,3,12,7,0
43,0,3,12,29,0
57,0,3,12,8,0
4,4,3,4,15,1
13,0,3,4,13,0
58,1,3,12,21,0
35,2,3,19,13,1
47,1,3,23,11,0
13,4,3,4,11,1
44,0,3,23,8,0
67,0,3,20,26,0
8,0,3,14,18,0
22,1,0,25,23,0
56,0,0,10,12,0
12,3,0,25,40,1
29,3,0,8,16,1
68,4,0,18,22,1
56,0,0,10,41,0
69,1,1,18,22,0
12,4,1,25,6,1
62,1,1,18,3,0
22,0,1,25,16,0
34,1,1,8,19,0
64,0,1,18,9,0
4,1,1,25,33,0
17,3,1,25,56,1
